classification,ingredient_name,specification,product_name,manufacturer,price
内用薬,レバミピド,１００ｍｇ１錠,レバミピド１００ｍｇ口腔内崩壊錠,,10.40 
内用薬,オメプラゾール,２０ｍｇ１錠,オメプラゾール２０ｍｇ腸溶錠,,20.70 
内用薬,オメプラゾール,２０ｍｇ１錠,オメプラール錠２０,太陽ファルマ,33.60 
内用薬,オメプラゾール,２０ｍｇ１錠,オメプラゾン錠２０ｍｇ,田辺三菱製薬,34.40 
内用薬,オメプラゾール,２０ｍｇ１錠,オメプラゾール錠２０ｍｇ「ケミファ」,シオノケミカル,37.80 
内用薬,オメプラゾール,１０ｍｇ１錠,オメプラゾール１０ｍｇ腸溶錠,,13.50 
内用薬,オメプラゾール,１０ｍｇ１錠,オメプラール錠１０,太陽ファルマ,21.70 
内用薬,オメプラゾール,１０ｍｇ１錠,オメプラゾン錠１０ｍｇ,田辺三菱製薬,22.60 
内用薬,オメプラゾール,１０ｍｇ１錠,オメプラゾール錠１０ｍｇ「ケミファ」,シオノケミカル,24.20 
内用薬,ランソプラゾール,１５ｍｇ１錠,ランソプラゾール１５ｍｇ腸溶性口腔内崩壊錠,,11.30 
内用薬,ランソプラゾール,１５ｍｇ１錠,タケプロンＯＤ錠１５,武田テバ薬品,20.40 
内用薬,ランソプラゾール,１５ｍｇ１錠,ランソプラゾールＯＤ錠１５ｍｇ「ＤＫ」,大興製薬,21.10 
内用薬,ランソプラゾール,１５ｍｇ１錠,ランソプラゾールＯＤ錠１５ｍｇ「ケミファ」,シオノケミカル,21.10 
内用薬,ランソプラゾール,３０ｍｇ１錠,ランソプラゾール３０ｍｇ腸溶性口腔内崩壊錠,,19.00 
内用薬,ランソプラゾール,３０ｍｇ１錠,タケプロンＯＤ錠３０,武田テバ薬品,34.50 
内用薬,ランソプラゾール,３０ｍｇ１錠,ランソプラゾールＯＤ錠３０ｍｇ「ＤＫ」,大興製薬,36.00 
内用薬,ランソプラゾール,３０ｍｇ１錠,ランソプラゾールＯＤ錠３０ｍｇ「ケミファ」,シオノケミカル,36.00 
内用薬,ランソプラゾール,１５ｍｇ１カプセル,ランソプラゾール１５ｍｇ腸溶カプセル,,11.30 
内用薬,ランソプラゾール,１５ｍｇ１カプセル,タケプロンカプセル１５,武田テバ薬品,20.40 
内用薬,ランソプラゾール,１５ｍｇ１カプセル,ランソプラゾールカプセル１５ｍｇ「ＮＩＧ」,日医工岐阜工場,21.10 
内用薬,ランソプラゾール,３０ｍｇ１カプセル,ランソプラゾール３０ｍｇ腸溶カプセル,,19.00 
内用薬,ランソプラゾール,３０ｍｇ１カプセル,タケプロンカプセル３０,武田テバ薬品,34.50 
内用薬,ランソプラゾール,３０ｍｇ１カプセル,ランソプラゾールカプセル３０ｍｇ「ＮＩＧ」,日医工岐阜工場,36.00 
内用薬,ミソプロストール,２００μｇ１錠,サイトテック錠２００,ファイザー,18.00 
内用薬,ミソプロストール,１００μｇ１錠,サイトテック錠１００,ファイザー,11.50 
内用薬,エカベトナトリウム水和物,６６．７％１ｇ,ガストローム顆粒６６．７％,田辺三菱製薬,11.10 
内用薬,ポラプレジンク,１５％１ｇ,ポラプレジンク１５％顆粒,,29.70 
内用薬,ポラプレジンク,１５％１ｇ,プロマック顆粒１５％,ゼリア新薬工業,30.00 
内用薬,ポラプレジンク,７５ｍｇ１錠,ポラプレジンク７５ｍｇ口腔内崩壊錠,,9.30 
内用薬,ポラプレジンク,７５ｍｇ１錠,プロマックＤ錠７５,ゼリア新薬工業,15.60 
内用薬,ポラプレジンク,７５ｍｇ１錠,ポラプレジンクＯＤ錠７５ｍｇ「サワイ」,沢井製薬,14.30 
内用薬,ラベプラゾールナトリウム,１０ｍｇ１錠,ラベプラゾールナトリウム１０ｍｇ錠,,19.00 
内用薬,ラベプラゾールナトリウム,１０ｍｇ１錠,パリエット錠１０ｍｇ,エーザイ,35.80 
内用薬,ラベプラゾールナトリウム,１０ｍｇ１錠,ラベプラゾールＮａ錠１０ｍｇ「ＡＡ」,あすか製薬,24.00 
内用薬,ラベプラゾールナトリウム,１０ｍｇ１錠,ラベプラゾールＮａ錠１０ｍｇ「ＪＧ」,日本ジェネリック,32.30 
内用薬,ラベプラゾールナトリウム,１０ｍｇ１錠,ラベプラゾールＮａ錠１０ｍｇ「杏林」,キョーリンリメディオ,24.00 
内用薬,ラベプラゾールナトリウム,１０ｍｇ１錠,ラベプラゾールＮａ錠１０ｍｇ「サワイ」,沢井製薬,24.00 
内用薬,ラベプラゾールナトリウム,１０ｍｇ１錠,ラベプラゾールＮａ錠１０ｍｇ「トーワ」,東和薬品,24.00 
内用薬,ラベプラゾールナトリウム,１０ｍｇ１錠,ラベプラゾールＮａ錠１０ｍｇ「日新」,日新製薬（山形）,26.90 
内用薬,ラベプラゾールナトリウム,１０ｍｇ１錠,ラベプラゾールＮａ塩錠１０ｍｇ「オーハラ」,大原薬品工業,24.00 
内用薬,ラベプラゾールナトリウム,１０ｍｇ１錠,ラベプラゾールＮａ塩錠１０ｍｇ「明治」,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,24.00 
内用薬,ラベプラゾールナトリウム,１０ｍｇ１錠,ラベプラゾールナトリウム錠１０ｍｇ「ＴＣＫ」,辰巳化学,26.90 
内用薬,ラベプラゾールナトリウム,１０ｍｇ１錠,ラベプラゾールナトリウム錠１０ｍｇ「科研」,ダイト,24.00 
内用薬,ラベプラゾールナトリウム,１０ｍｇ１錠,ラベプラゾールナトリウム錠１０ｍｇ「ケミファ」,日本ケミファ,24.00 
内用薬,ラベプラゾールナトリウム,１０ｍｇ１錠,ラベプラゾールＮａ錠１０ｍｇ「ニプロ」,ニプロ,24.00 
内用薬,ラベプラゾールナトリウム,１０ｍｇ１錠,ラベプラゾールＮａ錠１０ｍｇ「ＡＦＰ」,アルフレッサファーマ,24.00 
内用薬,ラベプラゾールナトリウム,１０ｍｇ１錠,ラベプラゾールＮａ錠１０ｍｇ「ＶＴＲＳ」,ヴィアトリス・ヘルスケア,24.00 
内用薬,ラベプラゾールナトリウム,１０ｍｇ１錠,ラベプラゾールＮａ錠１０ｍｇ「ＮＩＧ」,日医工岐阜工場,24.00 
内用薬,ラベプラゾールナトリウム,２０ｍｇ１錠,ラベプラゾールナトリウム２０ｍｇ錠,,32.10 
内用薬,ラベプラゾールナトリウム,２０ｍｇ１錠,パリエット錠２０ｍｇ,エーザイ,61.00 
内用薬,ラベプラゾールナトリウム,２０ｍｇ１錠,ラベプラゾールＮａ錠２０ｍｇ「ＡＡ」,あすか製薬,47.90 
内用薬,ラベプラゾールナトリウム,２０ｍｇ１錠,ラベプラゾールＮａ錠２０ｍｇ「サワイ」,沢井製薬,47.90 
内用薬,ラベプラゾールナトリウム,２０ｍｇ１錠,ラベプラゾールＮａ錠２０ｍｇ「トーワ」,東和薬品,47.90 
内用薬,ラベプラゾールナトリウム,２０ｍｇ１錠,ラベプラゾールＮａ錠２０ｍｇ「日新」,日新製薬（山形）,53.40 
内用薬,ラベプラゾールナトリウム,２０ｍｇ１錠,ラベプラゾールＮａ塩錠２０ｍｇ「オーハラ」,大原薬品工業,47.90 
内用薬,ラベプラゾールナトリウム,２０ｍｇ１錠,ラベプラゾールＮａ塩錠２０ｍｇ「明治」,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,47.90 
内用薬,ラベプラゾールナトリウム,２０ｍｇ１錠,ラベプラゾールナトリウム錠２０ｍｇ「ＴＣＫ」,辰巳化学,53.40 
内用薬,ラベプラゾールナトリウム,２０ｍｇ１錠,ラベプラゾールナトリウム錠２０ｍｇ「科研」,ダイト,47.90 
内用薬,ラベプラゾールナトリウム,２０ｍｇ１錠,ラベプラゾールナトリウム錠２０ｍｇ「ケミファ」,日本ケミファ,47.90 
内用薬,ラベプラゾールナトリウム,２０ｍｇ１錠,ラベプラゾールＮａ錠２０ｍｇ「ニプロ」,ニプロ,47.90 
内用薬,ラベプラゾールナトリウム,２０ｍｇ１錠,ラベプラゾールＮａ錠２０ｍｇ「ＶＴＲＳ」,ヴィアトリス・ヘルスケア,47.90 
内用薬,ラベプラゾールナトリウム,２０ｍｇ１錠,ラベプラゾールＮａ錠２０ｍｇ「ＮＩＧ」,日医工岐阜工場,47.90 
内用薬,ラベプラゾールナトリウム,５ｍｇ１錠,ラベプラゾールナトリウム５ｍｇ錠,,8.30 
内用薬,ラベプラゾールナトリウム,５ｍｇ１錠,パリエット錠５ｍｇ,エーザイ,21.60 
内用薬,ラベプラゾールナトリウム,５ｍｇ１錠,ラベプラゾールＮａ錠５ｍｇ「ＡＡ」,あすか製薬,14.70 
内用薬,ラベプラゾールナトリウム,５ｍｇ１錠,ラベプラゾールＮａ錠５ｍｇ「ＪＧ」,日本ジェネリック,15.80 
内用薬,ラベプラゾールナトリウム,５ｍｇ１錠,ラベプラゾールＮａ錠５ｍｇ「杏林」,キョーリンリメディオ,14.70 
内用薬,ラベプラゾールナトリウム,５ｍｇ１錠,ラベプラゾールＮａ錠５ｍｇ「サワイ」,沢井製薬,13.30 
内用薬,ラベプラゾールナトリウム,５ｍｇ１錠,ラベプラゾールＮａ錠５ｍｇ「トーワ」,東和薬品,13.30 
内用薬,ラベプラゾールナトリウム,５ｍｇ１錠,ラベプラゾールＮａ錠５ｍｇ「日新」,日新製薬（山形）,15.80 
内用薬,ラベプラゾールナトリウム,５ｍｇ１錠,ラベプラゾールＮａ塩錠５ｍｇ「オーハラ」,大原薬品工業,13.30 
内用薬,ラベプラゾールナトリウム,５ｍｇ１錠,ラベプラゾールＮａ塩錠５ｍｇ「明治」,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,13.30 
内用薬,ラベプラゾールナトリウム,５ｍｇ１錠,ラベプラゾールナトリウム錠５ｍｇ「ＴＣＫ」,辰巳化学,15.80 
内用薬,ラベプラゾールナトリウム,５ｍｇ１錠,ラベプラゾールナトリウム錠５ｍｇ「科研」,ダイト,29.00 
内用薬,ラベプラゾールナトリウム,５ｍｇ１錠,ラベプラゾールナトリウム錠５ｍｇ「ケミファ」,日本ケミファ,13.30 
内用薬,ラベプラゾールナトリウム,５ｍｇ１錠,ラベプラゾールナトリウム錠５ｍｇ「サンド」,サンド,14.70 
内用薬,ラベプラゾールナトリウム,５ｍｇ１錠,ラベプラゾールナトリウム錠５ｍｇ「日医工」,日医工,13.30 
内用薬,ラベプラゾールナトリウム,５ｍｇ１錠,ラベプラゾールＮａ錠５ｍｇ「ＶＴＲＳ」,ヴィアトリス・ヘルスケア,13.30 
内用薬,ラベプラゾールナトリウム,５ｍｇ１錠,ラベプラゾールＮａ錠５ｍｇ「ＮＩＧ」,日医工岐阜工場,13.30 
内用薬,エソメプラゾールマグネシウム水和物,１０ｍｇ１包,ネキシウム懸濁用顆粒分包１０ｍｇ,アストラゼネカ,46.80 
内用薬,エソメプラゾールマグネシウム水和物,２０ｍｇ１包,ネキシウム懸濁用顆粒分包２０ｍｇ,アストラゼネカ,84.00 
内用薬,エソメプラゾールマグネシウム水和物,１０ｍｇ１カプセル,ネキシウムカプセル１０ｍｇ,アストラゼネカ,34.70 
内用薬,エソメプラゾールマグネシウム水和物,１０ｍｇ１カプセル,エソメプラゾールカプセル１０ｍｇ「ＤＳＥＰ」,第一三共エスファ,21.70 
内用薬,エソメプラゾールマグネシウム水和物,１０ｍｇ１カプセル,エソメプラゾールカプセル１０ｍｇ「ＹＤ」,陽進堂,21.70 
内用薬,エソメプラゾールマグネシウム水和物,１０ｍｇ１カプセル,エソメプラゾールカプセル１０ｍｇ「杏林」,キョーリンリメディオ,21.70 
内用薬,エソメプラゾールマグネシウム水和物,１０ｍｇ１カプセル,エソメプラゾールカプセル１０ｍｇ「ケミファ」,日本ケミファ,21.70 
内用薬,エソメプラゾールマグネシウム水和物,１０ｍｇ１カプセル,エソメプラゾールカプセル１０ｍｇ「サワイ」,沢井製薬,21.70 
内用薬,エソメプラゾールマグネシウム水和物,１０ｍｇ１カプセル,エソメプラゾールカプセル１０ｍｇ「トーワ」,東和薬品,21.70 
内用薬,エソメプラゾールマグネシウム水和物,１０ｍｇ１カプセル,エソメプラゾールカプセル１０ｍｇ「日新」,日新製薬（山形）,21.70 
内用薬,エソメプラゾールマグネシウム水和物,１０ｍｇ１カプセル,エソメプラゾールカプセル１０ｍｇ「ニプロ」,ニプロ,21.70 
内用薬,エソメプラゾールマグネシウム水和物,２０ｍｇ１カプセル,ネキシウムカプセル２０ｍｇ,アストラゼネカ,59.30 
内用薬,エソメプラゾールマグネシウム水和物,２０ｍｇ１カプセル,エソメプラゾールカプセル２０ｍｇ「ＤＳＥＰ」,第一三共エスファ,37.80 
内用薬,エソメプラゾールマグネシウム水和物,２０ｍｇ１カプセル,エソメプラゾールカプセル２０ｍｇ「ＹＤ」,陽進堂,37.80 
内用薬,エソメプラゾールマグネシウム水和物,２０ｍｇ１カプセル,エソメプラゾールカプセル２０ｍｇ「杏林」,キョーリンリメディオ,37.80 
内用薬,エソメプラゾールマグネシウム水和物,２０ｍｇ１カプセル,エソメプラゾールカプセル２０ｍｇ「ケミファ」,日本ケミファ,37.80 
内用薬,エソメプラゾールマグネシウム水和物,２０ｍｇ１カプセル,エソメプラゾールカプセル２０ｍｇ「サワイ」,沢井製薬,37.80 
内用薬,エソメプラゾールマグネシウム水和物,２０ｍｇ１カプセル,エソメプラゾールカプセル２０ｍｇ「トーワ」,東和薬品,37.80 
内用薬,エソメプラゾールマグネシウム水和物,２０ｍｇ１カプセル,エソメプラゾールカプセル２０ｍｇ「日新」,日新製薬（山形）,37.80 
内用薬,エソメプラゾールマグネシウム水和物,２０ｍｇ１カプセル,エソメプラゾールカプセル２０ｍｇ「ニプロ」,ニプロ,37.80 
内用薬,ボノプラザンフマル酸塩,１０ｍｇ１錠,タケキャブ錠１０ｍｇ,武田薬品工業,94.30 
内用薬,ボノプラザンフマル酸塩,２０ｍｇ１錠,タケキャブ錠２０ｍｇ,武田薬品工業,141.00 
内用薬,ボノプラザンフマル酸塩,１０ｍｇ１錠,タケキャブＯＤ錠１０ｍｇ,武田薬品工業,94.30 
内用薬,ボノプラザンフマル酸塩,２０ｍｇ１錠,タケキャブＯＤ錠２０ｍｇ,武田薬品工業,141.00 
内用薬,ジサイクロミン・水酸化アルミニウム配合剤,１ｇ,レスポリックス配合顆粒,鶴原製薬,8.60 
内用薬,アルギン酸ナトリウム,１ｇ,アルロイドＧ顆粒溶解用６７％,カイゲンファーマ,14.80 
内用薬,アルギン酸ナトリウム,１０ｍＬ,アルロイドＧ内用液５％,カイゲンファーマ,10.40 
内用薬,アズレンスルホン酸ナトリウム水和物・Ｌ－グルタミン,１ｇ,マーズレンＳ配合顆粒,寿製薬,9.60 
内用薬,アズレンスルホン酸ナトリウム水和物・Ｌ－グルタミン,１ｇ,マナミンＧＡ配合顆粒,鶴原製薬,6.70 
内用薬,アズレンスルホン酸ナトリウム水和物・Ｌ－グルタミン,１ｇ,アズレンスルホン酸ナトリウム・Ｌ－グルタミン配合顆粒「クニヒロ」,皇漢堂製薬,6.70 
内用薬,アズレンスルホン酸ナトリウム水和物・Ｌ－グルタミン,１錠,マーズレン配合錠１．０ＥＳ,寿製薬,10.40 
内用薬,アズレンスルホン酸ナトリウム水和物・Ｌ－グルタミン,１錠,マーズレン配合錠０．５ＥＳ,寿製薬,7.10 
内用薬,アズレンスルホン酸ナトリウム水和物・Ｌ－グルタミン,１錠,マーズレン配合錠０．３７５ＥＳ,寿製薬,6.10 
